"recordID","recordStartTime","recordStopTime","tempDegC","recordingPath","annotationPath"
"8567.240806075917","2024-08-06T07:59:17","2024-08-06T10:59:16",23.29,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240806075917.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240806075917.Table.1.selections.txt"
"8567.240806105916","2024-08-06T10:59:16","2024-08-06T13:59:15",23.29,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240806105916.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240806105916.Table.1.selections.txt"
"8567.240806135915","2024-08-06T13:59:15","2024-08-06T16:59:14",23.37,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240806135915.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240806135915.Table.1.selections.txt"
"8567.240806165914","2024-08-06T16:59:14","2024-08-06T19:59:14",23.37,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240806165914.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240806165914.Table.1.selections.txt"
"8567.240806195914","2024-08-06T19:59:14","2024-08-06T22:59:13",23.2,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240806195914.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240806195914.Table.1.selections.txt"
"8567.240806225913","2024-08-06T22:59:13","2024-08-07T01:59:12",23.12,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240806225913.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240806225913.Table.1.selections.txt"
"8567.240807015913","2024-08-07T01:59:12","2024-08-07T04:59:12",23.03,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240807015913.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240807015913.Table.1.selections.txt"
"8567.240807045912","2024-08-07T04:59:12","2024-08-07T07:59:12",22.86,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240807045912.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240807045912.Table.1.selections.txt"
"8567.240807075912","2024-08-07T07:59:12","2024-08-07T10:59:11",22.78,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240807075912.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240807075912.Table.1.selections.txt"
"8567.240807105911","2024-08-07T10:59:11","2024-08-07T13:59:11",22.95,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240807105911.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240807105911.Table.1.selections.txt"
"8567.240807135911","2024-08-07T13:59:11","2024-08-07T16:59:10",23.12,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240807135911.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240807135911.Table.1.selections.txt"
"8567.240807165910","2024-08-07T16:59:10","2024-08-07T19:59:10",23.8,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240807165910.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240807165910.Table.1.selections.txt"
"8567.240807195910","2024-08-07T19:59:10","2024-08-07T22:59:09",23.46,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240807195910.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240807195910.Table.1.selections.txt"
"8567.240807225909","2024-08-07T22:59:09","2024-08-08T01:59:09",23.03,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240807225909.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240807225909.Table.1.selections.txt"
"8567.240808015909","2024-08-08T01:59:09","2024-08-08T04:59:08",22.86,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240808015909.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240808015909.Table.1.selections.txt"
"8567.240808045908","2024-08-08T04:59:08","2024-08-08T07:59:08",22.78,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240808045908.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240808045908.Table.1.selections.txt"
"8567.240808075908","2024-08-08T07:59:08","2024-08-08T10:59:07",22.69,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240808075908.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240808075908.Table.1.selections.txt"
"8567.240808105907","2024-08-08T10:59:07","2024-08-08T13:59:07",22.78,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240808105907.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240808105907.Table.1.selections.txt"
"8567.240808135907","2024-08-08T13:59:07","2024-08-08T16:59:06",22.86,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240808135907.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240808135907.Table.1.selections.txt"
"8567.240808165906","2024-08-08T16:59:06","2024-08-08T19:59:05",22.78,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240808165906.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240808165906.Table.1.selections.txt"
"8567.240808195906","2024-08-08T19:59:05","2024-08-08T22:59:05",22.53,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240808195906.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240808195906.Table.1.selections.txt"
"8567.240808225905","2024-08-08T22:59:05","2024-08-09T01:59:04",22.36,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240808225905.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240808225905.Table.1.selections.txt"
"8567.240809015904","2024-08-09T01:59:04","2024-08-09T04:59:04",22.27,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240809015904.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240809015904.Table.1.selections.txt"
"8567.240809045904","2024-08-09T04:59:04","2024-08-09T07:59:03",22.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240809045904.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240809045904.Table.1.selections.txt"
"8567.240809075903","2024-08-09T07:59:03","2024-08-09T10:59:03",22.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240809075903.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240809075903.Table.1.selections.txt"
"8567.240809105903","2024-08-09T10:59:03","2024-08-09T13:59:02",22.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240809105903.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240809105903.Table.1.selections.txt"
"8567.240809135902","2024-08-09T13:59:02","2024-08-09T16:59:01",22.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240809135902.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240809135902.Table.1.selections.txt"
"8567.240809165901","2024-08-09T16:59:01","2024-08-09T19:59:01",22.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240809165901.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240809165901.Table.1.selections.txt"
"8567.240809195901","2024-08-09T19:59:01","2024-08-09T22:59:00",21.94,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240809195901.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240809195901.Table.1.selections.txt"
"8567.240809225901","2024-08-09T22:59:01","2024-08-10T01:59:00",21.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240809225901.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240809225901.Table.1.selections.txt"
"8567.240810015900","2024-08-10T01:59:00","2024-08-10T04:59:00",21.85,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240810015900.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240810015900.Table.1.selections.txt"
"8567.240810045900","2024-08-10T04:59:00","2024-08-10T07:58:59",21.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240810045900.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240810045900.Table.1.selections.txt"
"8567.240810075859","2024-08-10T07:58:59","2024-08-10T10:58:59",21.85,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240810075859.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240810075859.Table.1.selections.txt"
"8567.240810105859","2024-08-10T10:58:59","2024-08-10T13:58:58",22.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240810105859.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240810105859.Table.1.selections.txt"
"8567.240810135858","2024-08-10T13:58:58","2024-08-10T16:58:58",22.27,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240810135858.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240810135858.Table.1.selections.txt"
"8567.240810165858","2024-08-10T16:58:58","2024-08-10T19:58:57",22.44,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240810165858.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240810165858.Table.1.selections.txt"
"8567.240810195857","2024-08-10T19:58:57","2024-08-10T22:58:57",22.36,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240810195857.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240810195857.Table.1.selections.txt"
"8567.240810225857","2024-08-10T22:58:57","2024-08-11T01:58:57",22.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240810225857.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240810225857.Table.1.selections.txt"
"8567.240811015857","2024-08-11T01:58:57","2024-08-11T04:58:57",21.94,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240811015857.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240811015857.Table.1.selections.txt"
"8567.240811045857","2024-08-11T04:58:57","2024-08-11T07:58:56",21.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240811045857.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240811045857.Table.1.selections.txt"
"8567.240811075856","2024-08-11T07:58:56","2024-08-11T10:58:56",21.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240811075856.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240811075856.Table.1.selections.txt"
"8567.240811105856","2024-08-11T10:58:56","2024-08-11T13:58:56",21.85,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240811105856.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240811105856.Table.1.selections.txt"
"8567.240811135856","2024-08-11T13:58:56","2024-08-11T16:58:55",22.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240811135856.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240811135856.Table.1.selections.txt"
"8567.240811165856","2024-08-11T16:58:55","2024-08-11T19:58:55",22.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240811165856.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240811165856.Table.1.selections.txt"
"8567.240811195855","2024-08-11T19:58:55","2024-08-11T22:58:55",22.02,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240811195855.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240811195855.Table.1.selections.txt"
"8567.240811225855","2024-08-11T22:58:55","2024-08-12T01:58:54",21.77,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240811225855.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240811225855.Table.1.selections.txt"
"8567.240812015855","2024-08-12T01:58:55","2024-08-12T04:58:54",21.68,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240812015855.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240812015855.Table.1.selections.txt"
"8567.240812045854","2024-08-12T04:58:54","2024-08-12T07:58:54",21.52,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240812045854.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240812045854.Table.1.selections.txt"
"8567.240812075854","2024-08-12T07:58:54","2024-08-12T10:58:53",21.52,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240812075854.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240812075854.Table.1.selections.txt"
"8567.240812105853","2024-08-12T10:58:53","2024-08-12T13:58:53",21.6,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240812105853.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240812105853.Table.1.selections.txt"
"8567.240812135853","2024-08-12T13:58:53","2024-08-12T16:58:52",21.6,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240812135853.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240812135853.Table.1.selections.txt"
"8567.240812165852","2024-08-12T16:58:52","2024-08-12T19:58:52",21.68,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240812165852.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240812165852.Table.1.selections.txt"
"8567.240812195852","2024-08-12T19:58:52","2024-08-12T22:58:51",21.6,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240812195852.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240812195852.Table.1.selections.txt"
"8567.240812225851","2024-08-12T22:58:51","2024-08-13T01:58:51",21.43,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240812225851.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240812225851.Table.1.selections.txt"
"8567.240813015851","2024-08-13T01:58:51","2024-08-13T04:58:50",21.27,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240813015851.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240813015851.Table.1.selections.txt"
"8567.240813045850","2024-08-13T04:58:50","2024-08-13T07:58:49",21.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240813045850.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240813045850.Table.1.selections.txt"
"8567.240813075849","2024-08-13T07:58:49","2024-08-13T10:58:48",21.01,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240813075849.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240813075849.Table.1.selections.txt"
"8567.240813105848","2024-08-13T10:58:48","2024-08-13T13:58:48",21.18,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240813105848.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240813105848.Table.1.selections.txt"
"8567.240813135848","2024-08-13T13:58:48","2024-08-13T16:58:47",21.35,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240813135848.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240813135848.Table.1.selections.txt"
"8567.240813165847","2024-08-13T16:58:47","2024-08-13T19:58:47",21.43,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240813165847.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240813165847.Table.1.selections.txt"
"8567.240813195847","2024-08-13T19:58:47","2024-08-13T22:58:46",21.35,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240813195847.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240813195847.Table.1.selections.txt"
"8567.240813225846","2024-08-13T22:58:46","2024-08-14T01:58:46",21.18,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240813225846.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240813225846.Table.1.selections.txt"
"8567.240814015846","2024-08-14T01:58:46","2024-08-14T04:58:45",21.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240814015846.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240814015846.Table.1.selections.txt"
"8567.240814045846","2024-08-14T04:58:45","2024-08-14T07:58:45",20.93,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240814045846.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240814045846.Table.1.selections.txt"
"8567.240814075845","2024-08-14T07:58:45","2024-08-14T10:58:44",20.85,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240814075845.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240814075845.Table.1.selections.txt"
"8567.240814105844","2024-08-14T10:58:44","2024-08-14T13:58:44",21.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240814105844.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240814105844.Table.1.selections.txt"
"8567.240814135844","2024-08-14T13:58:44","2024-08-14T16:58:43",21.43,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240814135844.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240814135844.Table.1.selections.txt"
"8567.240814165843","2024-08-14T16:58:43","2024-08-14T19:58:43",21.52,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240814165843.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240814165843.Table.1.selections.txt"
"8567.240814195843","2024-08-14T19:58:43","2024-08-14T22:58:42",21.43,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240814195843.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240814195843.Table.1.selections.txt"
"8567.240814225843","2024-08-14T22:58:43","2024-08-15T01:58:42",21.35,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240814225843.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240814225843.Table.1.selections.txt"
"8567.240815015842","2024-08-15T01:58:42","2024-08-15T04:58:41",21.18,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240815015842.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240815015842.Table.1.selections.txt"
"8567.240815045842","2024-08-15T04:58:42","2024-08-15T07:58:41",21.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240815045842.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240815045842.Table.1.selections.txt"
"8567.240815075841","2024-08-15T07:58:41","2024-08-15T10:38:11",21.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 15AUG2024_1m/8567/8567.240815075841.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240815075841.Table.1.selections.txt"
"8567.240831110000","2024-08-31T11:00:02","2024-08-31T13:59:52",18.85,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240831110000.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240831110000.Table.1.selections.txt"
"8567.240831135952","2024-08-31T13:59:52","2024-08-31T16:59:48",19.6,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240831135952.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240831135952.Table.1.selections.txt"
"8567.240831165948","2024-08-31T16:59:48","2024-08-31T19:59:46",19.6,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240831165948.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240831165948.Table.1.selections.txt"
"8567.240831195947","2024-08-31T19:59:47","2024-08-31T22:59:45",19.43,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240831195947.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240831195947.Table.1.selections.txt"
"8567.240831225945","2024-08-31T22:59:45","2024-09-01T01:59:43",19.43,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240831225945.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240831225945.Table.1.selections.txt"
"8567.240901015943","2024-09-01T01:59:43","2024-09-01T04:59:41",19.51,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240901015943.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240901015943.Table.1.selections.txt"
"8567.240901045941","2024-09-01T04:59:41","2024-09-01T07:59:41",19.43,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240901045941.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240901045941.Table.1.selections.txt"
"8567.240901075941","2024-09-01T07:59:41","2024-09-01T10:59:40",19.43,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240901075941.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240901075941.Table.1.selections.txt"
"8567.240901105940","2024-09-01T10:59:40","2024-09-01T13:59:39",19.68,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240901105940.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240901105940.Table.1.selections.txt"
"8567.240901135939","2024-09-01T13:59:39","2024-09-01T16:59:38",20.1,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240901135939.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240901135939.Table.1.selections.txt"
"8567.240901165938","2024-09-01T16:59:38","2024-09-01T19:59:37",19.93,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240901165938.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240901165938.Table.1.selections.txt"
"8567.240901195937","2024-09-01T19:59:37","2024-09-01T22:59:37",19.93,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240901195937.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240901195937.Table.1.selections.txt"
"8567.240901225937","2024-09-01T22:59:37","2024-09-02T01:59:36",19.68,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240901225937.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240901225937.Table.1.selections.txt"
"8567.240902015936","2024-09-02T01:59:36","2024-09-02T04:59:36",19.68,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240902015936.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240902015936.Table.1.selections.txt"
"8567.240902045936","2024-09-02T04:59:36","2024-09-02T07:59:35",19.51,"D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/Downloaded 29Sept2024_10m/8567/8567.240902045936.wav","D:/Lake Sunapee NH_Hydrophone files Aug-Sept 2024/annotations/8567.240902045936.Table.1.selections.txt"
